period_ratio,mass_ratio,delta_res,attv_mean,attv_std,attv_min,attv_max,attv_count,attv_minutes_mean,attv_minutes_std,pttv_mean,pttv_std,stable_sum
2.15,0.19307,0.115556,0.0003845526666054866,0.00041963777493834493,5.842806126565847e-05,0.0010908818846928625,5,0.5537558399119007,0.6042783959112167,40774.355724656605,54076.37178586124,5
2.15,0.19307,0.136667,0.0002731415981855889,0.00022075495450696447,5.907067804855615e-05,0.0006064716726115194,5,0.39332390138724804,0.3178871344900288,80001.9848437699,44691.691888118934,5
2.15,0.19307,0.157778,0.0007043252906896669,0.0006928564585647638,5.9543461247812957e-05,0.001690144337771926,5,1.0142284185931203,0.9977133003332598,20707.115168797816,44322.66808711064,5
2.15,0.19307,0.178889,0.00027052405596776906,0.00021349502500103733,5.933960710535757e-05,0.0005838927972945385,5,0.38955464059358746,0.30743283600149374,80000.369029768,44695.06341150674,5
2.15,0.19307,0.2,0.00021085194789804973,0.00014670334757927608,5.785016401205212e-05,0.0004202558000940826,5,0.3036268049731916,0.21125282051415756,79999.84956174468,44696.41136214235,5
2.15,0.26827,0.01,0.0006717955141198218,0.00042077512455141527,0.0002818447486774289,0.0013388316528235578,5,0.9673855403325433,0.605916179354038,126.56066762141324,0.044320094888587,5
2.15,0.26827,0.031111,0.0005013163063267712,0.00035119420157747746,0.00021118816221132874,0.0010625713766785339,5,0.7218954811105505,0.5057196502715675,20079.20276026376,44669.98158118037,5
2.15,0.26827,0.052222,0.00043806668927004466,0.00035587967845455233,0.00015721723684691824,0.0010114896598807377,5,0.6308160325488643,0.5124667369745554,20066.40243759522,44677.01774572069,5
2.15,0.26827,0.073333,0.0004724922899043804,0.00043971543350950973,0.00011458526569185778,0.0011551819006854203,5,0.6803888974623078,0.633190224253694,40040.07847301695,54724.441529605,5
2.15,0.26827,0.094444,0.00039690290029170683,0.00037005590667835197,8.116616834286106e-05,0.0009766226169247716,5,0.5715401764200578,0.5328805056168269,40034.936022538954,54728.85974050904,5
2.15,0.26827,0.115556,0.00048466332825682914,0.0005678155850645766,8.216733840527013e-05,0.0014566907384505612,5,0.6979151926898339,0.8176544424929901,40788.672239937194,54063.70775272264,5
2.15,0.26827,0.136667,0.0003359670886453614,0.0002773736334016166,8.667048963673096e-05,0.0007650913375698565,5,0.4837926076493204,0.3994180320983279,60014.83088310765,54735.53560644183,5
2.15,0.26827,0.157778,0.0009436606772055712,0.0009335291271323049,9.145430522039533e-05,0.0022787703455833253,5,1.3588713751760224,1.344281943070519,943.2209736301323,498.87491909286325,5
2.15,0.26827,0.178889,0.00034461851988538684,0.0002648977009739948,9.149996685664519e-05,0.0007319739161175676,5,0.49625066863495704,0.3814526894025525,79999.93535643691,44694.82105740232,5
2.15,0.26827,0.2,0.0002669024221589211,0.00017466610084790525,9.01632993191015e-05,0.0005176685803718328,5,0.3843394879088464,0.2515191852209835,99988.36072029447,0.8118424320902612,5
2.15,0.372759,0.01,0.0009347662841832971,0.00032605755502785043,0.00044311050442047417,0.0012781222546820459,5,1.3460634492239478,0.4695228792401046,126.5598012839874,0.04450064157938245,5
2.15,0.372759,0.031111,0.0006666077781119384,0.00024912579326350897,0.0003270748820796143,0.0010108248316100799,5,0.9599152004811913,0.3587411422994529,20079.321563051762,44670.3080160895,5
2.15,0.372759,0.052222,0.0005289683479503537,0.00030191153642508917,0.000238178269434286,0.0010392377896621952,5,0.7617144210485094,0.4347526124521284,86.20582058090842,0.01730849036146479,5
2.15,0.372759,0.073333,0.0005279200436277165,0.0004210291499326232,0.00016907805035515366,0.0012272168366109781,5,0.7602048628239118,0.6062819759029774,20057.249399565102,44681.70727961369,5
2.15,0.372759,0.094444,0.0004412626262052299,0.0004193876962591046,0.00011079182661433151,0.0011300532700460053,5,0.6354181817355311,0.6039182826131105,20050.433290060904,44685.16067947706,5
2.15,0.372759,0.115556,0.0005833029743826046,0.0007552165576354128,0.00011189554061274976,0.001894196015655325,5,0.8399562831109506,1.0875118429949944,20817.923331156802,44288.591359908656,5
2.15,0.372759,0.136667,0.00038455066429321505,0.0003253084128526136,0.00013527481723940582,0.0009086566214477898,5,0.5537529565822297,0.4684441145077636,40027.76751781993,54734.89017623376,5
2.15,0.372759,0.157778,0.0012546313966254274,0.0012715871145823473,0.00014101768101681955,0.0031045757852439237,5,1.8066692111406155,1.83108544499858,20930.748205921012,44194.64390146532,5
2.15,0.372759,0.178889,0.00042064903601755075,0.00030293283313615995,0.00014719001774210483,0.0008668604932609014,5,0.6057346118652731,0.43622327971607033,99987.57580185104,1.2111573492380356,5
2.15,0.372759,0.2,0.0003192776833998323,0.0001854969076525757,0.00014665767736232738,0.000590762137164802,5,0.45975986409575853,0.267115547019709,99987.72180396727,1.128512948425938,5
2.15,0.517947,0.01,0.0018325175884335466,0.0007136204251344259,0.0007207107296380855,0.002433508234389592,5,2.638825327344307,1.0276134121935734,40070.84750987066,54696.00025508472,5
2.15,0.517947,0.031111,0.0012689172203458553,0.0004601679731582192,0.0005348403356038034,0.0016829437663545832,5,1.8272407972980318,0.6626418813478356,40056.14328798352,54709.28073090701,5
2.15,0.517947,0.052222,0.0008942654943382422,0.00031742050846880174,0.0003807080745161784,0.001162963981187204,5,1.2877423118470688,0.4570855321950745,40046.57663770644,54717.99986213622,5
2.15,0.517947,0.073333,0.0007359739015114997,0.0003249643958549279,0.000254610651609255,0.0011210756188120286,5,1.0598024181765595,0.46794873003109616,40039.859799565354,54724.19591774576,5
2.15,0.517947,0.094444,0.000570115475433397,0.00036243284695201513,0.00015379925753222778,0.0011458278059492955,5,0.8209662846240917,0.5219032996109018,20050.784797583678,44685.97403222647,5
2.15,0.517947,0.115556,0.0007512234593377798,0.0009477861886932383,0.00017505289497421472,0.002431968272276208,5,1.081761781446403,1.3648121117182632,848.1700248560197,1762.0154198331338,5
2.15,0.517947,0.136667,0.0004053811710662103,0.0003477975516347977,0.00016148255235748366,0.001001525892263544,5,0.5837488863353428,0.5008284743541087,20041.002120844947,44689.95343491747,5
2.15,0.517947,0.157778,0.001654444648511344,0.0017192508281922193,0.00023083726773620583,0.004223944096338528,5,2.3824002938563353,2.475721192596796,20931.98699844185,44193.6313789981,5
2.15,0.517947,0.178889,0.0004703157647739431,0.00029932336927537844,0.00019995923256033166,0.0009128948113357183,5,0.6772547012744781,0.431025651756545,40149.48427984699,54624.99331068834,5
2.15,0.517947,0.2,0.0003451863462402116,0.00014180888826968396,0.00021191380604079768,0.0005574391158233993,5,0.4970683385859047,0.2042047991083449,99986.83361297581,1.5689767679633948,5
2.15,0.719686,0.01,0.00336638543305412,0.0016936082415718715,0.0012034561950713396,0.0050615583422768395,4,4.847595023597933,2.4387958678634947,99985.7835354421,0.565599469029739,4
2.15,0.719686,0.031111,0.0027301633164888983,0.001185265351455485,0.0008806118639768101,0.0036999914482294116,5,3.9314351757440136,1.7067821060958983,99985.04624457964,1.3902546749648796,5
2.15,0.719686,0.052222,0.0020062795344053088,0.0008721814646933367,0.0006183360582951991,0.0026938275805150624,5,2.8890425295436444,1.2559413091584049,99984.93491325414,1.6780704277804963,5
2.15,0.719686,0.073333,0.0015241860721499022,0.0007167813176935599,0.0003982010784895351,0.0021112946124048904,5,2.1948279438958593,1.0321650974787264,80002.96654387853,44681.11000027153,5
2.15,0.719686,0.094444,0.0010317083204427035,0.0005011908176547269,0.00021339752311178017,0.001424413076165365,5,1.4856599814374931,0.7217147774228067,60017.9918755746,54727.88027877926,5
2.15,0.719686,0.115556,0.001179275081074138,0.0010749438522566872,0.00027498136478243396,0.003017403380908945,5,1.698156116746759,1.5479191472496296,60836.87611963276,53626.55791272597,5
2.15,0.719686,0.136667,0.0006163243488117587,0.0002840806899141081,0.0003415885257709306,0.0010455348019604571,5,0.8875070622889325,0.40907619347631563,62669.68346535937,51313.59783178728,5
2.15,0.719686,0.157778,0.00234320342576666,0.0022396606802995477,0.0003816278695012443,0.0055745902794797075,5,3.3742129331039905,3.2251113796313486,20935.930962015664,44190.982141205175,5
2.15,0.719686,0.178889,0.0004653747899396876,0.00023889320159780475,0.00020861278972006403,0.0008226523168559652,5,0.6701396975131502,0.34400621030083883,20160.967893762114,44624.5780734341,5
2.15,0.719686,0.2,0.0003960588019538136,0.00016845207246485126,0.00024136245761496866,0.0006500289896962386,5,0.5703246748134916,0.24257098434938582,20033.071826206076,44695.89137369925,5
2.15,1.0,0.01,0.006537185330794948,0.0035458010445063946,0.002046704263193533,0.01015855843636615,4,9.413546876344725,5.105953504089209,99984.12007069118,0.7821108228340041,4
2.15,1.0,0.031111,0.005010483470153648,0.0027219600655196833,0.0015187373937806115,0.007711484569531635,4,7.2150961970212535,3.9196224943483444,99983.9127836107,0.7657612083427401,4
2.15,1.0,0.052222,0.004213257598934206,0.0020639945283969794,0.0010423898384033237,0.006001867262966698,5,6.067090942465256,2.972152120891651,99984.94801549248,2.457069491337369,5
2.15,1.0,0.073333,0.0028192979865795387,0.0016681148633716201,0.0006339196906850475,0.0044471581763687595,4,4.059789100674536,2.402085403255133,75006.71679530402,49954.50050265828,4
2.15,1.0,0.094444,0.002245457144331908,0.0012295587676643713,0.00030057146068429574,0.0032006309265852906,5,3.233458287837948,1.7705646254366947,80001.31480713366,44684.849733149415,5
2.15,1.0,0.115556,0.0024731994143166957,0.00219714060637948,0.000429495664029389,0.006127338761871215,5,3.561407156616042,3.163882473186451,60872.107281239936,53577.8699773711,5
2.15,1.0,0.136667,0.001525212371107898,0.0009465596588697583,0.0005775986105334141,0.002972042144392617,5,2.196305814395373,1.3630459087724518,83987.74522539493,35770.46434381807,5
2.15,1.0,0.157778,0.0037329015052790736,0.0032355030551475144,0.0006663935455293313,0.00784695745096542,5,5.375378167601866,4.659124399412422,40700.328065792724,54120.16263771368,5
2.15,1.0,0.178889,0.001072508137472994,0.0007763356200932538,0.00022277845016560605,0.002224493833637098,5,1.5444117179611112,1.1179232929342855,79997.77521051138,44693.62064086762,5
2.15,1.0,0.2,0.0009495285330388015,0.0006498894865195117,0.00025730623747222126,0.0019354606592969503,5,1.3673210875758741,0.9358408605880969,79997.54044457516,44695.12137334853,5
2.15,1.389495,0.01,0.010024977182767477,0.0062174472542000465,0.003626790567068383,0.01604436416003807,3,14.435967143185167,8.953124046048067,99985.33584154722,4.570652532906876,3
2.15,1.389495,0.031111,0.007804566686946401,0.004960043673318807,0.0026711928767326754,0.012570887251253993,3,11.238576029202818,7.1424628895790825,99985.329914818,5.245305543507205,3
2.15,1.389495,0.052222,0.0073500638391426065,0.0042961630212673225,0.0017974424918065779,0.011607662396574625,4,10.584091928365353,6.186474750624946,99989.02817078207,4.417249493875153,4
2.15,1.389495,0.073333,0.0055534792367542,0.0034828617367850417,0.0010332652852618196,0.009030718135797144,4,7.9970101009260475,5.01532090097046,99984.36565259524,3.661515206284187,4
2.15,1.389495,0.094444,0.003982236555801322,0.002688565459678509,0.00042681320701376535,0.006536475245326301,4,5.734420640353903,3.8715342619370534,75007.73581618353,49960.75587903694,4
2.15,1.389495,0.115556,0.0031680924677957023,0.002047343060634293,0.0007039524761083271,0.005434986878242398,4,4.562053153625811,2.9481740073133813,99984.85736951114,3.3619623200465276,4
2.15,1.389495,0.136667,0.002448336609355728,0.0013752332513676257,0.0010051979588752147,0.004044413387070733,4,3.5256047174722482,1.9803358819693808,99985.24406307674,3.3993789537418864,4
2.15,1.389495,0.157778,0.008039068135337857,0.007772339837131643,0.0011986389254161622,0.019294666872156085,5,11.576258114886514,11.192169365469567,40702.47410855099,54116.77891166677,5
2.15,1.389495,0.178889,0.0024568678809828272,0.001935362426761979,0.0005230733572005875,0.005399948629928986,5,3.537889748615271,2.7869218945372496,79997.54735745977,44693.493686992886,5
2.15,1.389495,0.2,0.002158921687984616,0.0017540542500465615,0.00024665837452175765,0.004791831561306026,5,3.1088472306978474,2.525838120067048,79997.44638557118,44695.07469299391,5
2.15,1.930698,0.01,0.012758630774424518,0.008881204095119563,0.006478671133663738,0.019038590415185297,2,18.372428315171305,12.788933896972173,99988.24390646603,1.8688796810571435,2
2.15,1.930698,0.031111,0.00990663404534331,0.007302875934121382,0.004742720950162038,0.015070547140524582,2,14.265553025294366,10.51614134513479,99988.74753753263,1.0461205329979546,2
2.15,1.930698,0.052222,0.010952289721262312,0.007440726119109252,0.0031573712549288757,0.01797926005953876,3,15.77129719861773,10.714645611517323,99989.13958918175,0.536337557660505,3
2.15,1.930698,0.073333,0.008140813192017168,0.006041381472865411,0.0017638720200920943,0.013778621661579393,3,11.722770996504721,8.699589320926192,99989.61553831282,0.6448665781028039,3
2.15,1.930698,0.094444,0.007418276507737964,0.005142715350693157,0.0006092836774769239,0.012316742796940616,4,10.682318171142668,7.405510104998145,75007.71601520001,49960.7437771498,4
2.15,1.930698,0.115556,0.006102488627295344,0.004158732964754233,0.0012003696792604046,0.010862323535548057,4,8.787583623305295,5.988575469246096,99989.36596593985,2.501909292418847,4
2.15,1.930698,0.136667,0.006807769272430164,0.0052177296461891195,0.0017859894724097103,0.015025397171484656,5,9.803187752299436,7.513530690512332,87991.18664811847,26829.950716337862,5
2.15,1.930698,0.157778,0.02176029408055342,0.025248080783649228,0.002194006614445243,0.062050416279817,5,31.334823475996927,36.35723632845489,99990.66367654382,2.2801780342379487,5
2.15,1.930698,0.178889,0.003568789960865182,0.0026422174327884558,0.0010418771426117246,0.007218315602244729,4,5.139057543645862,3.8047931032153763,99987.3315159364,4.305552198191713,4
2.15,1.930698,0.2,0.003169154578436917,0.0024751906538430573,0.0005330131034781971,0.006498817171845417,4,4.56358259294916,3.5642745415340027,75000.88486606951,49970.94641188075,4
2.15,2.682696,0.01,0.022636820321867646,0.015108724411870065,0.011953338835155591,0.0333203018085797,2,32.59702126348941,21.75656315309289,99988.57816898699,4.510489837788314,2
2.15,2.682696,0.031111,0.017586434823476438,0.012595639440870525,0.008679972761456156,0.02649289688549672,2,25.32446614580607,18.137720794853553,99984.30480676824,1.423062194518599,2
2.15,2.682696,0.052222,0.013145789611778369,0.010515535978817415,0.005710182813345455,0.020581396410211283,2,18.92993704096085,15.142371809497078,99985.16322393624,0.7402402226778457,2
2.15,2.682696,0.073333,0.01415763384183144,0.010471172869209731,0.0030731622828170657,0.023882730956588105,3,20.386992732237275,15.078488931662013,99985.53056374275,0.9112135522279905,3
2.15,2.682696,0.094444,0.012452241609372194,0.008577743897477208,0.0008884652379492763,0.020250092283390586,4,17.93122791749596,12.35195121236718,75006.69740387582,49960.08109062036,4
2.15,2.682696,0.115556,0.013487688509698614,0.012328019451228583,0.002084050171951901,0.030634233335149474,4,19.422271453966005,17.752348009769157,99987.70073586093,2.0910102456880586,4
2.15,2.682696,0.136667,0.01055018740460234,0.00653754636754648,0.0032518413338351593,0.019091796570684494,5,15.19226986262737,9.414066769266931,99987.38965336294,3.0458179408992363,5
2.15,2.682696,0.157778,0.07356076789468702,0.10135271648235733,0.004038621562965972,0.2433132238475082,5,105.9275057683493,145.94791173459456,99988.87922844464,1.6962182557881973,5
2.15,2.682696,0.178889,0.006929668878083106,0.005564344927991001,0.0017048353602575617,0.014677618284650862,4,9.978723184439673,8.012656696307042,99988.35662773615,2.007777398296091,4
2.15,2.682696,0.2,0.0063018804093708525,0.005221724521111526,0.0009451091346335261,0.013438170290228868,4,9.074707789494028,7.5192833104005965,75002.86041599126,49972.2642573013,4
2.15,3.727594,0.01,0.022761696211091476,,0.022761696211091476,0.022761696211091476,1,32.776842543971725,,99984.55202823898,,1
2.15,3.727594,0.031111,0.01639940128006856,,0.01639940128006856,0.01639940128006856,1,23.615137843298726,,99986.71732913876,,1
2.15,3.727594,0.052222,0.021820356722906276,0.015840363963700557,0.010619527947710594,0.03302118549810196,2,31.421313680985037,22.8101241077288,99989.31159355673,0.99470515360018,2
2.15,3.727594,0.073333,0.027260116728403005,0.01649290759138062,0.0055490564336651005,0.043652415878462136,4,39.25456808890033,23.749786931588094,99987.9873612436,3.8376748862450465,4
2.15,3.727594,0.094444,0.01757455246102646,0.01161120604326484,0.0014281519979704171,0.02750146515745655,4,25.307355543878103,16.720136702301367,66676.20542024601,47104.39744651257,4
2.15,3.727594,0.115556,0.44065624092447386,0.8128980859143015,0.0036925411641561823,1.878598092469188,5,634.5449869312423,1170.5732437165939,99984.1325278925,2.948777822654063,5
2.15,3.727594,0.136667,0.016131201656908446,0.010608647889334221,0.005972238510409511,0.03178999584251585,5,23.22893038594816,15.276452960641278,99984.86224270026,3.1009408642336487,5
2.15,3.727594,0.157778,0.2596437209075894,0.37215421340874694,0.0071924836582581975,0.8778976121429878,5,373.8869581069288,535.9020673085956,99985.14957529385,3.3719465964057993,5
2.15,3.727594,0.178889,0.01226988120347361,0.009845118496467454,0.0033896264023951517,0.026280684509231378,4,17.668628933001997,14.176970634913133,91656.3055341893,16664.973589030134,4
2.15,3.727594,0.2,0.011943885151113776,0.009473765925622392,0.0032524509806535207,0.025431525712903635,4,17.199194617603837,13.642222932896246,99986.46914570959,3.625324345829856,4
2.15,5.179475,0.031111,0.031775632582139224,,0.031775632582139224,0.031775632582139224,1,45.75691091828048,,99987.50124699448,,1
2.15,5.179475,0.052222,0.020527237484202487,,0.020527237484202487,0.020527237484202487,1,29.559221977251582,,99990.18303871527,,1
2.15,5.179475,0.073333,0.010699072892748518,,0.010699072892748518,0.010699072892748518,1,15.406664965557866,,99982.53751711229,,1
2.15,5.179475,0.094444,0.10737918138621509,0.14427071534894728,0.002610366380395135,0.3504548688324576,5,154.62602119614974,207.74983010248408,73337.67669230534,43428.11965913265,5
2.15,5.179475,0.115556,0.5495227861841339,1.0585642873174637,0.006576947708623493,2.1372251316742545,4,791.3128121051527,1524.3325737371474,83321.47972636059,19241.40223741367,4
2.15,5.179475,0.136667,0.032430713749906206,0.021765834977745164,0.010957422801993744,0.060573514885831514,5,46.70022779986493,31.342802367953038,73321.3230095077,14907.206072966192,5
2.15,5.179475,0.157778,0.5433340596233229,0.675053761106373,0.013525784474040847,1.5415213196879165,5,782.401045857585,972.0774159931772,80234.36252019693,44170.72012224212,5
2.15,5.179475,0.178889,0.026002021889253157,0.013597977575204066,0.016208825038155794,0.04548133174615998,4,37.44291152052455,19.58108770829385,83323.44764686616,19244.907187691188,4
2.15,5.179475,0.2,0.022074075685625694,0.011726122732342676,0.015121388692932669,0.039610125434244026,4,31.786668987301,16.885616734573453,91657.2821841609,16667.787845795796,4
2.15,7.196857,0.052222,0.03989874274338945,,0.03989874274338945,0.03989874274338945,1,57.454189550480805,,99988.38674319944,,1
2.15,7.196857,0.073333,0.021193433607550105,,0.021193433607550105,0.021193433607550105,1,30.51854439487215,,99991.72711961693,,1
2.15,7.196857,0.094444,0.1982791106900656,0.22808295391956157,0.005524034284462687,0.555447181908729,5,285.5219193936945,328.4394536441686,93319.98384249823,14906.638586065974,5
2.15,7.196857,0.115556,0.631512926403633,0.9227144318084922,0.011296947340262875,2.217462522550001,5,909.3786140212314,1328.7087818042287,99986.69927704107,2.905926852337394,5
2.15,7.196857,0.136667,0.12258891277312216,0.09058051784626828,0.019991333392979982,0.2417830370613956,5,176.5280343932959,130.4359456986263,99987.42497144152,3.0811566875007603,5
2.15,7.196857,0.157778,0.7236765558288075,1.1972037572413678,0.02633892972151841,2.1060701933711243,3,1042.0942403934828,1723.97341042757,88876.28991584439,19251.574307852843,3
2.15,7.196857,0.178889,0.11336318345232321,0.08598341651727995,0.030475082321693492,0.22669073774159187,4,163.24298417134543,123.81611978488313,99987.17229343555,4.526509747710572,4
2.15,7.196857,0.2,0.06533726480197721,0.02557366707412819,0.032766879990425934,0.08716029146307847,4,94.08566131484719,36.826080586744595,91650.41916719505,16666.491427684126,4
2.15,10.0,0.073333,0.03876300974472002,,0.03876300974472002,0.03876300974472002,1,55.81873403239683,,99986.60796161434,,1
2.15,10.0,0.094444,0.32358658378150906,0.4435128739056242,0.009975623099307995,0.6371975444637101,2,465.96468064537305,638.6585384240989,83314.56311272111,23583.76105794483,2
2.15,10.0,0.115556,1.6845534141104792,2.338491196164562,0.019134087429584667,5.653782732228137,5,2425.75691631909,3367.427322476969,89986.00166998235,22363.073056065135,5
2.15,10.0,0.136667,0.25249351773112777,0.18962953188480336,0.03583594428455683,0.5157371448876802,5,363.590665532824,273.0665259141168,99988.46053480053,1.7468383494307802,5
2.15,10.0,0.157778,0.75098102446076,1.1719742014595385,0.04832396045932441,2.103922414153203,3,1081.4126752234945,1687.6428501017351,83319.37477090601,28874.45775503207,3
2.15,10.0,0.178889,0.23732198792856588,0.21576434881232018,0.05665678456636769,0.4762288721722143,3,341.74366261713493,310.70066228974105,99985.09861964449,4.365708214106623,3
2.15,10.0,0.2,0.21679295009273325,0.12908961202507604,0.061415418767218455,0.3499763907129818,4,312.1818481335359,185.88904131610948,99988.18394897514,3.1424651787806317,4
2.35,0.1,0.01,0.00018667827871610143,0.00014549539854281321,3.312243416075944e-05,0.0003972561887692905,5,0.26881672135118606,0.20951337390165106,80004.1318737161,44688.15026533803,5
2.35,0.1,0.031111,0.00016540193327472253,0.0001259540226415214,3.1422947358805686e-05,0.00034747376167132416,5,0.23817878391560043,0.18137379260379083,80002.90643116317,44690.97339231327,5
2.35,0.1,0.052222,0.0001795852430177547,0.00014607692127225705,3.0578205041820183e-05,0.00038889127708330307,5,0.25860274994556676,0.21035076663205016,80001.96891000264,44693.22011043412,5
2.35,0.1,0.073333,0.00020279053968863536,0.000180192662461125,2.9770468245260417e-05,0.00047303619066951796,5,0.2920183771516349,0.25947743394402,80001.05482714128,44694.95400903188,5
2.35,0.1,0.094444,0.00012694452023254144,9.351159635341476e-05,2.809624493238516e-05,0.0002618405463437057,5,0.18280010913485967,0.13465669874891725,80000.44829045772,44696.47207217014,5
2.35,0.1,0.115556,0.0001169094621090494,8.390832951848784e-05,2.755575073365435e-05,0.00023681080297421886,5,0.16834962543703114,0.12082799450662249,79999.90527101996,44697.732020650576,5
2.35,0.1,0.136667,0.00020650071879515508,0.0002312454413620824,2.5680850512799225e-05,0.000588853257795563,5,0.2973610350650233,0.33299343556139865,40734.828843399904,54096.87058137138,5
2.35,0.1,0.157778,0.00010606180338541548,7.685331740309719e-05,2.49351687671151e-05,0.0002143562437595392,5,0.1527289968749983,0.11066877706045995,79999.01205925699,44699.70626466254,5
2.35,0.1,0.178889,0.00010897909130562766,8.127547643029997e-05,2.395090996287763e-05,0.0002254753817396704,5,0.15692989148010383,0.11703668605963195,60025.05816381058,54723.528061514706,5
2.35,0.1,0.2,0.00012557608298493505,0.00010070324026941233,2.366193962188845e-05,0.0002712684892003381,5,0.18082955949830648,0.14501266598795376,20099.0390890105,44660.25758551502,5
2.35,0.13895,0.01,0.00024099114581304092,0.00019242127928437272,4.314495890866965e-05,0.0005230683895334209,5,0.34702724997077894,0.2770866421694967,80003.9074223638,44688.024859132674,5
2.35,0.13895,0.031111,0.0002125705050389115,0.0001647936293025766,4.280101290987659e-05,0.0004519950994250621,5,0.30610152725603257,0.23730282619571028,80002.69357908382,44690.854459307026,5
2.35,0.13895,0.052222,0.00023705648365535126,0.00019515443780810358,4.142294858411333e-05,0.0005193682808624089,5,0.3413613364637058,0.28102239044366917,80001.77704350436,44693.112900209875,5
2.35,0.13895,0.073333,0.00026928719073850973,0.0002386778687422594,4.0762686694506556e-05,0.0006243389143492095,5,0.387773554663454,0.3436961309888536,80000.81979347629,44694.82266169245,5
2.35,0.13895,0.094444,0.000167947983821648,0.00012278598121097712,3.991268498282352e-05,0.0003455697114986833,5,0.2418450967031731,0.17681181294380705,80000.23578910464,44696.353315280045,5
2.35,0.13895,0.115556,0.00015217244100256265,0.00010678995148968546,3.795500765590987e-05,0.00030392936149326033,5,0.21912831504369024,0.15377753014514706,79999.69914623899,44697.61682408008,5
2.35,0.13895,0.136667,0.00027539563481937535,0.00030934508284332474,3.672849197755568e-05,0.0007879822042013984,5,0.3965697141399005,0.44545691929438763,40734.7604180633,54096.78325062518,5
2.35,0.13895,0.157778,0.00013821044483961487,9.741540297459694e-05,3.544436549418606e-05,0.0002780540770004336,5,0.1990230405690454,0.1402781802834196,79998.80271701195,44699.58926320743,5
2.35,0.13895,0.178889,0.00014130934679990048,0.00010450364430885675,3.33072555349645e-05,0.00029289362657536344,5,0.2034854593918567,0.15048524780475372,40051.321602387565,54715.767931379974,5
2.35,0.13895,0.2,0.0001638119895261525,0.0001301426782250297,3.315533285785932e-05,0.00035333251071278937,5,0.2358892649176596,0.18740545664404276,20099.01383267786,44660.20204080824,5
2.35,0.19307,0.01,0.0002994343499409524,0.0002470028597632595,5.742076973547228e-05,0.0006688928775702152,5,0.4311854639149715,0.35568411805909367,60018.486194301004,54731.12911405249,5
2.35,0.19307,0.031111,0.0002703059610666969,0.0002103164534245292,5.9348421928007156e-05,0.0005805592475383037,5,0.38924058393604355,0.3028556929313221,80002.3977189076,44690.68914503247,5
2.35,0.19307,0.052222,0.00030771626867931445,0.0002543481373567961,6.0356298490660265e-05,0.0006784932939467581,5,0.4431114268982128,0.36626131779378635,80001.51037069623,44692.96389025301,5
2.35,0.19307,0.073333,0.0003543025482684925,0.0003123535461937741,5.977892942610197e-05,0.0008198372161132284,5,0.5101956695066292,0.44978910651903464,60113.774011514426,54601.47620872561,5
2.35,0.19307,0.094444,0.0002172791978260591,0.000154745068356189,5.773187513113953e-05,0.00044123760898884257,5,0.3128820448695251,0.22283289843291218,79999.94046673152,44696.18827404515,5
2.35,0.19307,0.115556,0.0001970788229414211,0.000133695802342208,5.769336348748766e-05,0.00038938252725984057,5,0.2837935050356464,0.19252195537277952,79999.41268156448,44697.45672847818,5
2.35,0.19307,0.136667,0.0003697534138623837,0.00041638397774689537,5.510043087753047e-05,0.0010620753455441445,5,0.5324449159618325,0.5995929279555293,60721.42734761086,53769.70778495733,5
2.35,0.19307,0.157778,0.00017793601466529197,0.00012009970802950345,5.3074443712830544e-05,0.0003498189872406243,5,0.25622786111802043,0.17294357956248496,99988.85205642643,0.662490907375254,5
2.35,0.19307,0.178889,0.00018085714194562285,0.00012785529837870135,4.9919981393031776e-05,0.00036555135011440143,5,0.2604342844016969,0.18411162966532998,60041.93657134916,54700.179427794435,5
2.35,0.19307,0.2,0.00020913767699823894,0.0001626660307548473,4.8446268522184255e-05,0.0004466357173811275,5,0.30115825487746406,0.2342390842869801,40090.00305811512,54680.46153774541,5
2.35,0.26827,0.01,0.00035195159031076173,0.00030352085069811855,8.00448797235731e-05,0.0008177460751923604,5,0.5068102900474969,0.43707002500529074,40033.13140811183,54730.61995654302,5
2.35,0.26827,0.031111,0.00032605139613650636,0.00025843921079191974,8.612423334852792e-05,0.0007169800261124237,5,0.46951401043656915,0.3721524635403644,60015.679795306,54734.29618944854,5
2.35,0.26827,0.052222,0.00038567033426488705,0.00032156634385847833,8.789098501438275e-05,0.0008638223743560047,5,0.5553652813414374,0.4630555351562088,80001.13968324114,44692.75675989949,5
2.35,0.26827,0.073333,0.00045745936809851175,0.000396550259935383,9.143286276014351e-05,0.001046201399731217,5,0.6587414900618569,0.5710323743069515,40227.07236256111,54555.04591988105,5
2.35,0.26827,0.094444,0.0002749327283481762,0.0001844179568302468,9.172839054372162e-05,0.0005446749928523786,5,0.3959031288213737,0.2655618578355554,99988.34874385635,0.8153172912188817,5
2.35,0.26827,0.115556,0.0002477571873342299,0.00015535441675157527,9.015114043364747e-05,0.0004718616421968136,5,0.3567703497612911,0.2237103601222684,99988.40518440769,0.810375305235659,5
2.35,0.26827,0.136667,0.000482265643449864,0.0005360114498123192,8.653685290482827e-05,0.001376541570664358,5,0.6944625265678042,0.7718564877297397,60717.787720238746,53774.293972699656,5
2.35,0.26827,0.157778,0.00021979906027134178,0.00013395889945638616,8.287025269737569e-05,0.0004136322204431053,5,0.31651064679073215,0.19290081521719607,80010.52750128708,44672.67593285886,5
